img_name,storm,datetime_utc,lat,lon,pressure_mb,wind_kt,wind_kmph,category,cat_idx,has_raw,sat_id,vza
NARGIS_20080430_0600.jpg,NARGIS,2008-04-30T06:00,14.600000381469727,86.75,979.0,58.900001525878906,109.08280282592774,Severe Cyclonic Storm,4,False,MET-7,38.0
NARGIS_20080430_0900.jpg,NARGIS,2008-04-30T09:00,14.675000190734863,86.9849853515625,978.0,60.0,111.12,Severe Cyclonic Storm,4,False,MET-7,39.0
NARGIS_20080430_1200.jpg,NARGIS,2008-04-30T12:00,14.75,87.25,977.0,61.099998474121094,113.15719717407227,Severe Cyclonic Storm,4,False,MET-7,39.0
NARGIS_20080430_1500.jpg,NARGIS,2008-04-30T15:00,14.931249618530273,87.53875732421875,977.0,61.099998474121094,113.15719717407227,Severe Cyclonic Storm,4,False,MET-7,39.0
NARGIS_20080430_1800.jpg,NARGIS,2008-04-30T18:00,15.149999618530273,87.85000610351562,977.0,61.099998474121094,113.15719717407227,Severe Cyclonic Storm,4,False,MET-7,40.0
NARGIS_20080430_2100.jpg,NARGIS,2008-04-30T21:00,15.350000381469727,88.13375854492188,977.0,61.099998474121094,113.15719717407227,Severe Cyclonic Storm,4,False,MET-7,40.0
NARGIS_20080501_0000.jpg,NARGIS,2008-05-01T00:00,15.550000190734863,88.5,977.0,61.099998474121094,113.15719717407227,Severe Cyclonic Storm,4,False,MET-7,41.0
NARGIS_20080501_0300.jpg,NARGIS,2008-05-01T03:00,15.779999732971191,89.052490234375,976.0,62.19999694824219,115.19439434814454,Severe Cyclonic Storm,4,False,MET-7,41.0
NARGIS_20080501_0600.jpg,NARGIS,2008-05-01T06:00,15.949999809265137,89.64999389648438,975.0,63.29999923706055,117.23159858703613,Severe Cyclonic Storm,4,False,MET-7,42.0
NARGIS_20080501_0900.jpg,NARGIS,2008-05-01T09:00,15.983749389648438,90.13626098632812,969.5,69.9000015258789,129.45480282592774,Very Severe Cyclonic Storm,5,False,MET-7,42.0
NARGIS_20080501_1200.jpg,NARGIS,2008-05-01T12:00,15.949999809265137,90.60000610351562,964.0,76.5,141.678,Very Severe Cyclonic Storm,5,False,MET-7,43.0
NARGIS_20080501_1500.jpg,NARGIS,2008-05-01T15:00,15.924999237060547,91.09625244140625,964.0,76.5,141.678,Very Severe Cyclonic Storm,5,False,MET-7,43.0
NARGIS_20080501_1800.jpg,NARGIS,2008-05-01T18:00,15.899999618530273,91.60000610351562,964.0,76.5,141.678,Very Severe Cyclonic Storm,5,False,MET-7,44.0
NARGIS_20080501_2100.jpg,NARGIS,2008-05-01T21:00,15.892499923706055,92.103759765625,960.25,81.69999694824219,151.30839434814453,Very Severe Cyclonic Storm,5,False,MET-7,44.0
NARGIS_20080502_0000.jpg,NARGIS,2008-05-02T00:00,15.899999618530273,92.60000610351562,956.5,86.9000015258789,160.93880282592775,Very Severe Cyclonic Storm,5,False,MET-7,45.0
NARGIS_20080502_0300.jpg,NARGIS,2008-05-02T03:00,15.921249389648438,93.0787353515625,953.0,91.25,168.995,Extremely Severe Cyclonic Storm,6,False,MET-7,45.0
NARGIS_20080502_0600.jpg,NARGIS,2008-05-02T06:00,15.949999809265137,93.54998779296875,949.5,95.5999984741211,177.05119717407229,Extremely Severe Cyclonic Storm,6,False,MET-7,46.0
NARGIS_20080502_0900.jpg,NARGIS,2008-05-02T09:00,15.944999694824219,94.01751708984375,949.5,95.5999984741211,177.05119717407229,Extremely Severe Cyclonic Storm,6,False,MET-7,46.0
NARGIS_20080502_1200.jpg,NARGIS,2008-05-02T12:00,16.0,94.5,949.5,95.5999984741211,177.05119717407229,Extremely Severe Cyclonic Storm,6,False,MET-7,47.0
NARGIS_20080502_1500.jpg,NARGIS,2008-05-02T15:00,16.212142944335938,95.06143188476562,959.0,86.5,160.198,Very Severe Cyclonic Storm,5,False,MET-7,47.0
NARGIS_20080502_1800.jpg,NARGIS,2008-05-02T18:00,16.450000762939453,95.54998779296875,968.5,77.4000015258789,143.34480282592773,Very Severe Cyclonic Storm,5,False,MET-7,48.0
NARGIS_20080502_2100.jpg,NARGIS,2008-05-02T21:00,16.537321090698242,95.79446411132812,974.25,66.5999984741211,123.34319717407227,Very Severe Cyclonic Storm,5,False,MET-7,48.0
NARGIS_20080503_0000.jpg,NARGIS,2008-05-03T00:00,16.671428680419922,96.0142822265625,980.0,55.79999923706055,103.34159858703613,Severe Cyclonic Storm,4,False,MET-7,49.0
NARGIS_20080503_0300.jpg,NARGIS,2008-05-03T03:00,17.0002384185791,96.44134521484375,984.75,50.150001525878906,92.87780282592774,Severe Cyclonic Storm,4,False,MET-7,49.0
NARGIS_20080503_0600.jpg,NARGIS,2008-05-03T06:00,17.433332443237305,96.89999389648438,989.5,44.5,82.414,Cyclonic Storm,3,False,MET-7,50.0
NARGIS_20080503_0900.jpg,NARGIS,2008-05-03T09:00,17.870058059692383,97.28704833984375,992.5,39.79999923706055,73.70959858703614,Cyclonic Storm,3,False,MET-7,50.0
NARGIS_20080503_1200.jpg,NARGIS,2008-05-03T12:00,18.349998474121094,97.57501220703125,995.5,35.099998474121094,65.00519717407226,Cyclonic Storm,3,False,MET-7,51.0
NARGIS_20080503_1500.jpg,NARGIS,2008-05-03T15:00,18.838748931884766,97.68560791015625,997.75,30.75,56.949000000000005,Deep Depression,2,False,MET-7,51.0
NARGIS_20080503_1800.jpg,NARGIS,2008-05-03T18:00,19.399999618530273,97.79998779296875,1000.0,26.399999618530273,48.89279929351807,Depression,1,False,MET-7,51.0
NARGIS_20080503_2100.jpg,NARGIS,2008-05-03T21:00,20.06833267211914,98.09124755859375,1002.0,24.200000762939453,44.81840141296387,Depression,1,False,MET-7,52.0
NARGIS_20080504_0000.jpg,NARGIS,2008-05-04T00:00,20.799999237060547,98.5,1004.0,22.0,40.744,Depression,1,False,MTS-1,53.0
PHET_20100530_1200.jpg,PHET,2010-05-30T12:00,14.399999618530273,65.0,1010.0,13.199999809265137,24.446399646759033,Low Pressure Area,0,False,MET-7,19.0
PHET_20100530_1500.jpg,PHET,2010-05-30T15:00,14.466500282287598,64.85150146484375,1007.5,15.399999618530273,28.520799293518067,Low Pressure Area,0,False,MET-7,19.0
PHET_20100530_1800.jpg,PHET,2010-05-30T18:00,14.5,64.69999694824219,1005.0,17.600000381469727,32.59520070648193,Depression,1,False,MET-7,19.0
PHET_20100530_2100.jpg,PHET,2010-05-30T21:00,14.48799991607666,64.54550170898438,1004.5,19.799999237060547,36.669598587036134,Depression,1,False,MET-7,19.0
PHET_20100531_0000.jpg,PHET,2010-05-31T00:00,14.5,64.39999389648438,1004.0,22.0,40.744,Depression,1,False,MET-7,19.0
PHET_20100531_0300.jpg,PHET,2010-05-31T03:00,14.599499702453613,64.28199768066406,1002.5,23.850000381469727,44.170200706481936,Depression,1,False,MET-7,19.0
PHET_20100531_0600.jpg,PHET,2010-05-31T06:00,14.760000228881836,64.16000366210938,1001.0,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,19.0
PHET_20100531_0900.jpg,PHET,2010-05-31T09:00,14.962119102478027,63.995086669921875,1000.75,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,19.0
PHET_20100531_1200.jpg,PHET,2010-05-31T12:00,15.166666984558105,63.83332824707031,1000.5,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,20.0
PHET_20100531_1500.jpg,PHET,2010-05-31T15:00,15.31972599029541,63.71913146972656,999.0,26.799999237060547,49.63359858703613,Depression,1,False,MET-7,20.0
PHET_20100531_1800.jpg,PHET,2010-05-31T18:00,15.442856788635254,63.614288330078125,997.5,27.899999618530273,51.670799293518066,Deep Depression,2,False,MET-7,20.0
PHET_20100531_2100.jpg,PHET,2010-05-31T21:00,15.529642105102539,63.503204345703125,995.5,31.349998474121094,58.06019717407227,Deep Depression,2,False,MET-7,20.0
PHET_20100601_0000.jpg,PHET,2010-06-01T00:00,15.649999618530273,63.350006103515625,993.5,34.79999923706055,64.44959858703614,Cyclonic Storm,3,False,MET-7,20.0
PHET_20100601_0300.jpg,PHET,2010-06-01T03:00,15.878035545349121,63.113922119140625,991.25,37.0,68.524,Cyclonic Storm,3,False,MET-7,20.0
PHET_20100601_0600.jpg,PHET,2010-06-01T06:00,16.149999618530273,62.850006103515625,989.0,39.20000076293945,72.59840141296387,Cyclonic Storm,3,False,MET-7,20.0
PHET_20100601_0900.jpg,PHET,2010-06-01T09:00,16.407499313354492,62.63250732421875,987.5,41.55000305175781,76.95060565185547,Cyclonic Storm,3,False,MET-7,20.0
PHET_20100601_1200.jpg,PHET,2010-06-01T12:00,16.649999618530273,62.399993896484375,986.0,43.900001525878906,81.30280282592774,Cyclonic Storm,3,False,MET-7,21.0
PHET_20100601_1500.jpg,PHET,2010-06-01T15:00,16.857500076293945,62.10749816894531,982.25,49.70000076293945,92.04440141296388,Severe Cyclonic Storm,4,False,MET-7,21.0
PHET_20100601_1800.jpg,PHET,2010-06-01T18:00,17.049999237060547,61.80000305175781,978.5,55.5,102.786,Severe Cyclonic Storm,4,False,MET-7,21.0
PHET_20100601_2100.jpg,PHET,2010-06-01T21:00,17.264999389648438,61.51750183105469,974.75,61.29999923706055,113.52759858703614,Severe Cyclonic Storm,4,False,MET-7,21.0
PHET_20100602_0000.jpg,PHET,2010-06-02T00:00,17.450000762939453,61.25,971.0,67.0999984741211,124.26919717407227,Very Severe Cyclonic Storm,5,False,MET-7,21.0
PHET_20100602_0300.jpg,PHET,2010-06-02T03:00,17.546249389648438,60.996246337890625,964.25,76.3499984741211,141.40019717407228,Very Severe Cyclonic Storm,5,False,MET-7,21.0
PHET_20100602_0600.jpg,PHET,2010-06-02T06:00,17.649999618530273,60.75,957.5,85.5999984741211,158.53119717407228,Very Severe Cyclonic Storm,5,False,MET-7,21.0
PHET_20100602_0900.jpg,PHET,2010-06-02T09:00,17.863750457763672,60.49249267578125,952.0,91.55000305175781,169.55060565185548,Extremely Severe Cyclonic Storm,6,False,MET-7,21.0
PHET_20100602_1200.jpg,PHET,2010-06-02T12:00,18.100000381469727,60.25,946.5,97.5,180.57000000000002,Extremely Severe Cyclonic Storm,6,False,MET-7,22.0
PHET_20100602_1500.jpg,PHET,2010-06-02T15:00,18.30500030517578,60.035003662109375,948.0,96.4000015258789,178.53280282592775,Extremely Severe Cyclonic Storm,6,False,MET-7,22.0
PHET_20100602_1800.jpg,PHET,2010-06-02T18:00,18.450000762939453,59.850006103515625,949.5,95.30000305175781,176.49560565185547,Extremely Severe Cyclonic Storm,6,False,MET-7,22.0
PHET_20100602_2100.jpg,PHET,2010-06-02T21:00,18.46000099182129,59.66999816894531,951.5,92.80000305175781,171.86560565185547,Extremely Severe Cyclonic Storm,6,False,MET-7,22.0
PHET_20100603_0000.jpg,PHET,2010-06-03T00:00,18.5,59.55000305175781,953.5,90.30000305175781,167.23560565185548,Extremely Severe Cyclonic Storm,6,False,MET-7,22.0
PHET_20100603_0300.jpg,PHET,2010-06-03T03:00,18.707500457763672,59.53125,955.5,87.94999694824219,162.88339434814455,Very Severe Cyclonic Storm,5,False,MET-7,22.0
PHET_20100603_0600.jpg,PHET,2010-06-03T06:00,19.049999237060547,59.55000305175781,957.5,85.5999984741211,158.53119717407228,Very Severe Cyclonic Storm,5,False,MET-7,23.0
PHET_20100603_0900.jpg,PHET,2010-06-03T09:00,19.517499923706055,59.5362548828125,958.5,84.5,156.494,Very Severe Cyclonic Storm,5,False,MET-7,23.0
PHET_20100603_1200.jpg,PHET,2010-06-03T12:00,20.0,59.5,959.5,83.4000015258789,154.45680282592775,Very Severe Cyclonic Storm,5,False,MET-7,24.0
PHET_20100603_1500.jpg,PHET,2010-06-03T15:00,20.332500457763672,59.42500305175781,960.75,81.05000305175781,150.10460565185548,Very Severe Cyclonic Storm,5,False,MET-7,24.0
PHET_20100603_1800.jpg,PHET,2010-06-03T18:00,20.649999618530273,59.350006103515625,962.0,78.69999694824219,145.75239434814455,Very Severe Cyclonic Storm,5,False,MET-7,24.0
PHET_20100603_2100.jpg,PHET,2010-06-03T21:00,21.075000762939453,59.30999755859375,965.0,75.39999389648438,139.64078869628906,Very Severe Cyclonic Storm,5,False,MET-7,25.0
PHET_20100604_0000.jpg,PHET,2010-06-04T00:00,21.5,59.30000305175781,968.0,72.0999984741211,133.52919717407227,Very Severe Cyclonic Storm,5,False,MET-7,25.0
PHET_20100604_0300.jpg,PHET,2010-06-04T03:00,21.825000762939453,59.313751220703125,971.75,67.55000305175781,125.10260565185547,Very Severe Cyclonic Storm,5,False,MET-7,26.0
PHET_20100604_0600.jpg,PHET,2010-06-04T06:00,22.149999618530273,59.350006103515625,975.5,63.0,116.676,Severe Cyclonic Storm,4,False,MET-7,26.0
PHET_20100604_0900.jpg,PHET,2010-06-04T09:00,22.60124969482422,59.39250183105469,977.25,60.79999923706055,112.60159858703614,Severe Cyclonic Storm,4,False,MET-7,27.0
PHET_20100604_1200.jpg,PHET,2010-06-04T12:00,23.0,59.44999694824219,979.0,58.599998474121094,108.52719717407227,Severe Cyclonic Storm,4,False,MET-7,27.0
PHET_20100604_1500.jpg,PHET,2010-06-04T15:00,23.16499900817871,59.472503662109375,982.0,55.150001525878906,102.13780282592774,Severe Cyclonic Storm,4,False,MET-7,27.0
PHET_20100604_1800.jpg,PHET,2010-06-04T18:00,23.299999237060547,59.600006103515625,985.0,51.70000076293945,95.74840141296387,Severe Cyclonic Storm,4,False,MET-7,28.0
PHET_20100604_2100.jpg,PHET,2010-06-04T21:00,23.63249969482422,59.96624755859375,987.25,47.0,87.04400000000001,Cyclonic Storm,3,False,MET-7,28.0
PHET_20100605_0000.jpg,PHET,2010-06-05T00:00,23.950000762939453,60.399993896484375,989.5,42.29999923706055,78.33959858703614,Cyclonic Storm,3,False,MET-7,28.0
PHET_20100605_0300.jpg,PHET,2010-06-05T03:00,24.110000610351562,60.71875,991.0,39.94999694824219,73.98739434814453,Cyclonic Storm,3,False,MET-7,29.0
PHET_20100605_0600.jpg,PHET,2010-06-05T06:00,24.149999618530273,61.0,992.5,37.599998474121094,69.63519717407227,Cyclonic Storm,3,False,MET-7,29.0
PHET_20100605_0900.jpg,PHET,2010-06-05T09:00,24.10124969482422,61.25250244140625,992.5,37.599998474121094,69.63519717407227,Cyclonic Storm,3,False,MET-7,29.0
PHET_20100605_1200.jpg,PHET,2010-06-05T12:00,24.0,61.55000305175781,992.5,37.599998474121094,69.63519717407227,Cyclonic Storm,3,False,MET-7,29.0
PHET_20100605_1500.jpg,PHET,2010-06-05T15:00,23.924999237060547,61.92124938964844,993.75,34.0,62.968,Cyclonic Storm,3,False,MET-7,29.0
PHET_20100605_1800.jpg,PHET,2010-06-05T18:00,23.850000381469727,62.44999694824219,995.0,30.399999618530273,56.30079929351807,Deep Depression,2,False,MET-7,29.0
PHET_20100605_2100.jpg,PHET,2010-06-05T21:00,23.7450008392334,63.17875671386719,995.0,30.399999618530273,56.30079929351807,Deep Depression,2,False,MET-7,29.0
PHET_20100606_0000.jpg,PHET,2010-06-06T00:00,23.700000762939453,64.05000305175781,995.0,30.399999618530273,56.30079929351807,Deep Depression,2,False,MET-7,29.0
PHET_20100606_0300.jpg,PHET,2010-06-06T03:00,23.76875114440918,65.00125122070312,995.0,29.149999618530273,53.98579929351807,Deep Depression,2,False,MET-7,29.0
PHET_20100606_0600.jpg,PHET,2010-06-06T06:00,23.950000762939453,65.89999389648438,995.0,27.899999618530273,51.670799293518066,Deep Depression,2,False,MET-7,30.0
PHET_20100606_0900.jpg,PHET,2010-06-06T09:00,24.22749900817871,66.55125427246094,997.5,26.799999237060547,49.63359858703613,Depression,1,False,MET-7,30.0
PHET_20100606_1200.jpg,PHET,2010-06-06T12:00,24.549999237060547,67.14999389648438,1000.0,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,31.0
PHET_20100606_1500.jpg,PHET,2010-06-06T15:00,24.776248931884766,67.85125732421875,997.75,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,32.0
PHET_20100606_1800.jpg,PHET,2010-06-06T18:00,25.100000381469727,68.64999389648438,995.5,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,32.0
PHET_20100606_2100.jpg,PHET,2010-06-06T21:00,25.7137508392334,69.5362548828125,997.0,24.600000381469727,45.55920070648194,Depression,1,False,MET-7,33.0
PHET_20100607_0000.jpg,PHET,2010-06-07T00:00,26.350000381469727,70.55000305175781,998.5,23.5,43.522000000000006,Depression,1,False,MET-7,34.0
PHET_20100607_0300.jpg,PHET,2010-06-07T03:00,26.772499084472656,71.69000244140625,998.0,23.350000381469727,43.244200706481934,Depression,1,False,MET-7,35.0
PHET_20100607_0600.jpg,PHET,2010-06-07T06:00,27.049999237060547,72.89999389648438,997.5,23.200000762939453,42.96640141296387,Depression,1,False,MET-7,36.0
PHAILIN_20131007_1200.jpg,PHAILIN,2013-10-07T12:00,11.800000190734863,97.60000610351562,1007.0,17.600000381469727,32.59520070648193,Depression,1,False,FY2-E,16.0
PHAILIN_20131007_1500.jpg,PHAILIN,2013-10-07T15:00,11.959500312805176,96.969482421875,1005.5,19.799999237060547,36.669598587036134,Depression,1,False,FY2-E,17.0
PHAILIN_20131007_1800.jpg,PHAILIN,2013-10-07T18:00,12.100000381469727,96.39999389648438,1004.0,22.0,40.744,Depression,1,False,MET-7,48.0
PHAILIN_20131007_2100.jpg,PHAILIN,2013-10-07T21:00,12.209000587463379,95.94149780273438,1004.0,22.0,40.744,Depression,1,False,FY2-E,17.0
PHAILIN_20131008_0000.jpg,PHAILIN,2013-10-08T00:00,12.300000190734863,95.60000610351562,1004.0,22.0,40.744,Depression,1,False,FY2-E,18.0
PHAILIN_20131008_0300.jpg,PHAILIN,2013-10-08T03:00,12.406000137329102,95.3809814453125,1004.0,22.75,42.133,Depression,1,False,FY2-E,18.0
PHAILIN_20131008_0600.jpg,PHAILIN,2013-10-08T06:00,12.480000495910645,95.17999267578125,1004.0,23.5,43.522000000000006,Depression,1,False,FY2-E,18.0
PHAILIN_20131008_0900.jpg,PHAILIN,2013-10-08T09:00,12.467190742492676,94.85028076171875,1002.75,24.600000381469727,45.55920070648194,Depression,1,False,FY2-E,18.0
PHAILIN_20131008_1200.jpg,PHAILIN,2013-10-08T12:00,12.466667175292969,94.5,1001.5,25.700000762939453,47.59640141296387,Depression,1,False,FY2-E,19.0
PHAILIN_20131008_1500.jpg,PHAILIN,2013-10-08T15:00,12.568761825561523,94.2073974609375,1001.5,25.700000762939453,47.59640141296387,Depression,1,False,FY2-E,19.0
PHAILIN_20131008_1800.jpg,PHAILIN,2013-10-08T18:00,12.728570938110352,93.94287109375,1001.5,25.700000762939453,47.59640141296387,Depression,1,False,MET-7,45.0
PHAILIN_20131008_2100.jpg,PHAILIN,2013-10-08T21:00,12.92642879486084,93.69589233398438,1000.25,28.049999237060547,51.94859858703614,Deep Depression,2,False,FY2-E,20.0
PHAILIN_20131009_0000.jpg,PHAILIN,2013-10-09T00:00,13.100000381469727,93.45001220703125,999.0,30.399999618530273,56.30079929351807,Deep Depression,2,False,FY2-E,20.0
PHAILIN_20131009_0300.jpg,PHAILIN,2013-10-09T03:00,13.147857666015625,93.175537109375,997.75,31.5,58.338,Deep Depression,2,False,FY2-E,20.0
PHAILIN_20131009_0600.jpg,PHAILIN,2013-10-09T06:00,13.199999809265137,92.89999389648438,996.5,32.599998474121094,60.37519717407227,Deep Depression,2,False,FY2-E,21.0
PHAILIN_20131009_0900.jpg,PHAILIN,2013-10-09T09:00,13.377500534057617,92.646240234375,995.25,34.94999694824219,64.72739434814453,Cyclonic Storm,3,False,FY2-E,21.0
PHAILIN_20131009_1200.jpg,PHAILIN,2013-10-09T12:00,13.600000381469727,92.39999389648438,994.0,37.29999923706055,69.07959858703613,Cyclonic Storm,3,False,FY2-E,21.0
PHAILIN_20131009_1500.jpg,PHAILIN,2013-10-09T15:00,13.792500495910645,92.14999389648438,992.0,40.75,75.46900000000001,Cyclonic Storm,3,False,FY2-E,22.0
PHAILIN_20131009_1800.jpg,PHAILIN,2013-10-09T18:00,14.0,91.89999389648438,990.0,44.20000076293945,81.85840141296387,Cyclonic Storm,3,False,MET-7,43.0
PHAILIN_20131009_2100.jpg,PHAILIN,2013-10-09T21:00,14.242500305175781,91.66876220703125,987.5,47.650001525878906,88.24780282592774,Cyclonic Storm,3,False,FY2-E,22.0
PHAILIN_20131010_0000.jpg,PHAILIN,2013-10-10T00:00,14.5,91.39999389648438,985.0,51.099998474121094,94.63719717407227,Severe Cyclonic Storm,4,False,FY2-E,23.0
PHAILIN_20131010_0300.jpg,PHAILIN,2013-10-10T03:00,14.75374984741211,91.02874755859375,977.5,61.599998474121094,114.08319717407227,Severe Cyclonic Storm,4,False,FY2-E,23.0
PHAILIN_20131010_0600.jpg,PHAILIN,2013-10-10T06:00,15.0,90.64999389648438,970.0,72.0999984741211,133.52919717407227,Very Severe Cyclonic Storm,5,False,FY2-E,24.0
